,id,Statement,Image,Web,Category,Date,Label,clean,clean_joined
46092,4358,"Agusta Westland deal: Personal trainers shareholders, money also from other deals","https://images.indianexpress.com/2020/11/Agusta-Westland-1.jpg?resize=450,250",INDIANEXPRESS,TERROR,Nov-20,TRUE,"['agusta', 'westland', 'deal', 'personal', 'trainers', 'shareholders', 'money', 'deals']",agusta westland deal personal trainers shareholders money deals
7371,53189,Hoax Messages About Social Media Surveillance And Other News You....Fake News Or Real News? Media With An Agenda,https://newsmobile.in/wp-content/uploads/2019/03/fake-1-4.jpg,AUGMENT,MISLEADING,,Fake,"['hoax', 'messages', 'social', 'media', 'surveillance', 'news', 'fake', 'news', 'real', 'news', 'media', 'agenda']",hoax messages social media surveillance news fake news real news media agenda
8181,16977,Mahatma Gandhi's great-grandson dies of Covid in South Africa,https://cmsimages.tribuneindia.com/gallary_content/2020/11/2020_11$smallthumbimg_833233881.jpg,TRIBUNEINDIA,POLITICS,Nov-20,TRUE,"['mahatma', 'gandhi', 'great', 'grandson', 'dies', 'covid', 'south', 'africa']",mahatma gandhi great grandson dies covid south africa
9878,23940,ÔMy political innings may end with PM Modi completing second termÕ: Giriraj Singh,https://www.thestatesman.com/wp-content/uploads/2019/09/Giriraj-Singh.jpg,THESTATESMAN,ELECTION,Sep-19,TRUE,"['ômy', 'political', 'innings', 'end', 'modi', 'completing', 'second', 'termõ', 'giriraj', 'singh']",ômy political innings end modi completing second termõ giriraj singh
45141,21416,Farooq Abdullah asks political leaders to unite and bring back all detainees kept outside J-K,https://www.thestatesman.com/wp-content/uploads/2020/03/far.jpg,THESTATESMAN,ELECTION,Mar-20,TRUE,"['farooq', 'abdullah', 'asks', 'political', 'leaders', 'unite', 'bring', 'detainees', 'kept', 'outside']",farooq abdullah asks political leaders unite bring detainees kept outside
21180,10083,Treat doctors losing lives in Covid fight at par with martyrs of armed forces: IMA to PM,https://cmsimages.tribuneindia.com/gallary_content/2020/8/2020_8$smallthumbimg_86502561.JPG,TRIBUNEINDIA,COVID-19,Aug-20,TRUE,"['treat', 'doctors', 'losing', 'lives', 'covid', 'fight', 'par', 'martyrs', 'armed', 'forces', 'ima']",treat doctors losing lives covid fight par martyrs armed forces ima
15034,20677,"Noida administration tells schools to pay teachers, not to hike fees during lockdown",https://www.thestatesman.com/wp-content/uploads/2019/11/meal.jpg,THESTATESMAN,GOVERNMENT,Nov-19,TRUE,"['noida', 'administration', 'tells', 'schools', 'pay', 'teachers', 'hike', 'fees', 'lockdown']",noida administration tells schools pay teachers hike fees lockdown
46163,33746,"Cry, my beloved country: Chidambaram, other Cong leaders criticise PM Modis lockdown address",https://www.thestatesman.com/wp-content/uploads/2020/04/Chidambaram-3.jpg,THESTATEMAN,GOVERNMENT,Apr-20,TRUE,"['beloved', 'country', 'chidambaram', 'cong', 'leaders', 'criticise', 'modi', 'lockdown', 'address']",beloved country chidambaram cong leaders criticise modi lockdown address
52048,3655,Need to strictly follow pacts at heart of LAC standoff: India,"https://images.indianexpress.com/2014/03/Ladakh-3.jpg?resize=450,250",INDIANEXPRESS,POLITICS,Mar-14,TRUE,"['need', 'strictly', 'follow', 'pacts', 'heart', 'lac', 'standoff', 'india']",need strictly follow pacts heart lac standoff india
51355,34825,CBSE schools soon to become anger-free zones,https://www.thestatesman.com/wp-content/uploads/2019/12/School.jpg,THESTATEMAN,GOVERNMENT,Dec-19,TRUE,"['cbse', 'schools', 'soon', 'anger', 'free', 'zones']",cbse schools soon anger free zones
42676,884,"As Congress reaches out to Dalits, Brahmins in UP, friction comes to the fore","https://images.indianexpress.com/2020/08/rahul-gandhi-3.jpg?resize=450,250",INDIANEXPRESS,ELECTION,Aug-20,TRUE,"['congress', 'reaches', 'dalits', 'brahmins', 'friction', 'comes', 'fore']",congress reaches dalits brahmins friction comes fore
13994,5620,Code of ethics for digital news websites,"https://images.indianexpress.com/2020/10/farmers-1-1.jpg?resize=450,250",INDIANEXPRESS,POLITICS,Oct-20,TRUE,"['code', 'ethics', 'digital', 'news', 'websites']",code ethics digital news websites
33489,31774,Covid-19 Outbreak: Section 144 Imposed In Mumbai Till May 17,https://bsmedia.business-standard.com/_media/bs/img/article/default/1200505/thumb-120050500541.jpg,NEWSMOBILE,VIOLENCE,Jul-20,TRUE,"['covid', 'outbreak', 'section', 'imposed', 'mumbai', 'till']",covid outbreak section imposed mumbai till
30232,23,"Mumbai outage: After major blackout, power supply restored in most areas; Thackeray orders probe",https://cdn.dnaindia.com/sites/default/files/styles/third/public/2020/10/12/930829-mumbai-power.jpg,DNAINDIA,GOVERNMENT,Oct-20,TRUE,"['mumbai', 'outage', 'major', 'blackout', 'power', 'supply', 'restored', 'areas', 'thackeray', 'orders', 'probe']",mumbai outage major blackout power supply restored areas thackeray orders probe
16193,33457,Cottage industries in Ludhiana to resume operations,https://www.thestatesman.com/wp-content/uploads/2020/05/cap.jpg,THESTATEMAN,GOVERNMENT,May-20,TRUE,"['cottage', 'industries', 'ludhiana', 'resume', 'operations']",cottage industries ludhiana resume operations
6782,29663,"Congress slinging mud instead of debate on Rafale deal, says PM Narendra Modi",https://static.theprint.in/wp-content/uploads/2018/09/2018_9img25_Sep_2018_PTI9_25_2018_000104B-324x235.jpg,THEPRINT,POLITICS,Sep-18,TRUE,"['congress', 'slinging', 'mud', 'instead', 'debate', 'rafale', 'deal', 'says', 'narendra', 'modi']",congress slinging mud instead debate rafale deal says narendra modi
19874,16867,Congress loses crisis manager Ahmed Patel to Covid,https://cmsimages.tribuneindia.com/gallary_content/2020/11/2020_11$smallthumbimg_1043356669.jpg,TRIBUNEINDIA,TERROR,Nov-20,TRUE,"['congress', 'loses', 'crisis', 'manager', 'ahmed', 'patel', 'covid']",congress loses crisis manager ahmed patel covid
25121,1849,Bihar heading towards becoming global COVID-19 hotspot says Tejashwi Yadav,https://www.thestatesman.com/wp-content/uploads/2019/05/Tejashwi-Yadav-1.jpg,THESTATESMAN,COVID-19,May-19,TRUE,"['bihar', 'heading', 'global', 'covid', 'hotspot', 'says', 'tejashwi', 'yadav']",bihar heading global covid hotspot says tejashwi yadav
28982,38924,Times Of India Debunks Viral Photoshopped Headline On Modi-Xi Meet,https://boomlive.in/wp-content/uploads/2018/04/toi-news-clipping.jpg,BOOMLIVE,MISLEADING,18-Apr,Fake,"['times', 'india', 'debunks', 'viral', 'photoshopped', 'headline', 'modi', 'meet']",times india debunks viral photoshopped headline modi meet
40644,16881,"Delhi riots: Court takes cognisance of charge sheet against Sharjeel Imam, Umar Khalid in UAPA case",https://cmsimages.tribuneindia.com/gallary_content/2020/11/2020_11$smallthumbimg_859830528.jpg,TRIBUNEINDIA,VIOLENCE,Nov-20,TRUE,"['delhi', 'riots', 'court', 'takes', 'cognisance', 'charge', 'sheet', 'sharjeel', 'imam', 'umar', 'khalid', 'uapa', 'case']",delhi riots court takes cognisance charge sheet sharjeel imam umar khalid uapa case
53960,106,"Amid border tensions with China, Indian defence forces considering 'Made in India' carbine",https://cdn.dnaindia.com/sites/default/files/styles/third/public/2020/10/07/929854-923707-912486-india-china-faceoff-new.jpg,DNAINDIA,TERROR,Oct-20,TRUE,"['amid', 'border', 'tensions', 'china', 'indian', 'defence', 'forces', 'considering', 'india', 'carbine']",amid border tensions china indian defence forces considering india carbine
23383,20040,"PM lauds RS Dy Chair for serving tea to protesting MPs, says ÔBiharÕ teaching us value of democracy for centuries",https://www.thestatesman.com/wp-content/uploads/2020/09/har.jpg,THESTATESMAN,TERROR,Sep-20,TRUE,"['lauds', 'chair', 'serving', 'tea', 'protesting', 'mps', 'says', 'ôbiharõ', 'teaching', 'value', 'democracy', 'centuries']",lauds chair serving tea protesting mps says ôbiharõ teaching value democracy centuries
23047,32719,"Indias covid tally nears 92-lakh mark, 37,975 new cases in last 24 hours",https://www.thestatesman.com/wp-content/uploads/2020/10/covid-5.jpg,THESTATEMAN,COVID-19,Oct-20,TRUE,"['india', 'covid', 'tally', 'nears', 'lakh', 'mark', 'new', 'cases', 'hours']",india covid tally nears lakh mark new cases hours
5495,3077,"FarmersÕ protests: Union leaders up the ante with daylong hunger strike; Tomar repeats, govt ready for talks","https://images.indianexpress.com/2020/12/Farmers-Delhi-border.jpg?resize=450,250",INDIANEXPRESS,GOVERNMENT,Dec-20,TRUE,"['farmersõ', 'protests', 'union', 'leaders', 'ante', 'daylong', 'hunger', 'strike', 'tomar', 'repeats', 'govt', 'ready', 'talks']",farmersõ protests union leaders ante daylong hunger strike tomar repeats govt ready talks
51063,34432,NIA conducts fresh raids at Shopian in suspended J-K DSP Davinder Singhs case,https://www.thestatesman.com/wp-content/uploads/2020/02/J-K-DSP-1.jpg,THESTATEMAN,VIOLENCE,Feb-20,TRUE,"['nia', 'conducts', 'fresh', 'raids', 'shopian', 'suspended', 'dsp', 'davinder', 'singh', 'case']",nia conducts fresh raids shopian suspended dsp davinder singh case
15882,4690,Going local this Diwali will boost economy: PM Modi,"https://images.indianexpress.com/2020/11/modi-2.jpg?resize=450,250",INDIANEXPRESS,POLITICS,Nov-20,TRUE,"['going', 'local', 'diwali', 'boost', 'economy', 'modi']",going local diwali boost economy modi
36668,28096,Nitish Kumars JD(U) gets state party status in Arunachal Pradesh,https://static.theprint.in/wp-content/uploads/2018/08/2018_8img05_Aug_2018_PTI8_5_2018_000123B-e1552982814433-324x235.jpg,THEPRINT,ELECTION,Aug-18,TRUE,"['nitish', 'kumar', 'gets', 'state', 'party', 'status', 'arunachal', 'pradesh']",nitish kumar gets state party status arunachal pradesh
7657,40875,Fact Check: Is The Government Recording Your Calls?,https://teekhimirchi.in/wp-content/uploads/2014/11/Selfie_with_whales_featured-326x245.jpg,TEEKHIMIRCHI,MISLEADING,14-Nov,Fake,"['fact', 'check', 'government', 'recording', 'calls']",fact check government recording calls
2219,4014,TMC wants Bengal Governor booked for Ôobstructing money laundering probeÕ,"https://images.indianexpress.com/2020/08/dhankar.jpg?resize=450,250",INDIANEXPRESS,VIOLENCE,Aug-20,TRUE,"['tmc', 'wants', 'bengal', 'governor', 'booked', 'ôobstructing', 'money', 'laundering', 'probeõ']",tmc wants bengal governor booked ôobstructing money laundering probeõ
19123,52729,"Fact Check: No, Google Maps has not removed LOC from Indian map. Fact Check: No Google Did Not Remove LoC From India's Map",https://cmsimages.tribuneindia.com/gallary_content/2020/6/2020_6$smallthumbimg_1022563449.jpg,AUGMENT,POLITICS,,Fake,"['fact', 'check', 'google', 'maps', 'removed', 'loc', 'indian', 'map', 'fact', 'check', 'google', 'remove', 'loc', 'india', 'map']",fact check google maps removed loc indian map fact check google remove loc india map
38814,6217,Two Naval officers die in Kochi glider crash,"https://images.indianexpress.com/2020/10/glider-crash.jpeg?resize=450,250",INDIANEXPRESS,POLITICS,Oct-20,TRUE,"['naval', 'officers', 'die', 'kochi', 'glider', 'crash']",naval officers die kochi glider crash
8529,5017,"Enough laws to tackle pollution, political will lacking: experts","https://images.indianexpress.com/2020/11/M-C-Mehta.jpg?resize=450,250",INDIANEXPRESS,POLITICS,Nov-20,TRUE,"['laws', 'tackle', 'pollution', 'political', 'lacking', 'experts']",laws tackle pollution political lacking experts
8446,36982,"Professors, poet, lawyers: The 10 ï¿½Maoistsï¿½ arrested for Bhima-Koregaon violence",https://static.theprint.in/wp-content/uploads/2018/08/2018_8img28_Aug_2018_PTI8_28_2018_000222B-e1535536043592-324x235.jpg,THEPRINT,POLITICS,Aug-18,TRUE,"['professors', 'poet', 'lawyers', '½maoistsï', 'arrested', 'bhima', 'koregaon', 'violence']",professors poet lawyers ½maoistsï arrested bhima koregaon violence
8682,25589,What a shot! 26 amazing sports photos,https://cdn.cnn.com/cnnnext/dam/assets/200301221718-04-what-a-shot-0301-super-tease.jpg,CNN,POLITICS,Mar-20,TRUE,"['shot', 'amazing', 'sports', 'photos']",shot amazing sports photos
10938,49372,Was this man hanged for stealing money from banks and giving....From UP Police Arresting Donkeys To RBI Warning About Fake 2000-Rupee..., https://newsmobile.in/wp-content/uploads/2019/06/Screenshot-571.jpg,AUGMENT,COVID-19,,Fake,"['man', 'hanged', 'stealing', 'money', 'banks', 'giving', 'police', 'arresting', 'donkeys', 'rbi', 'warning', 'fake', 'rupee']",man hanged stealing money banks giving police arresting donkeys rbi warning fake rupee
18919,53599,Fact check: Video from Tamil Nadu reshared as people taking liquor...,https://englishtribuneimages.blob.core.windows.net/gallary-content/2020/10/2020_10$smallthumbimg_1056409526.jpg,AUGMENT,COVID-19,,Fake,"['fact', 'check', 'video', 'tamil', 'nadu', 'reshared', 'people', 'taking', 'liquor']",fact check video tamil nadu reshared people taking liquor
25851,55314,ExposÃ©: Who runs the serial misinformation factory âYogi Adityanath Ki Senaâ?,https://www.thestatesman.com/wp-content/uploads/2021/01/pjimage-2021-01-07T150228.663.jpg,AUGMENT,GOVERNMENT,,Fake,"['exposã', 'runs', 'serial', 'misinformation', 'factory', 'yogi', 'adityanath', 'senaâ']",exposã runs serial misinformation factory yogi adityanath senaâ
42771,55058,Fact Check: DonÕt fall for this tweet falsely attributed to Sachin...,https://www.thestatesman.com/wp-content/uploads/2020/01/Punjab-CM.jpg,AUGMENT,GOVERNMENT,,Fake,"['fact', 'check', 'donõt', 'fall', 'tweet', 'falsely', 'attributed', 'sachin']",fact check donõt fall tweet falsely attributed sachin
17010,34458,Goans will be banned from entering casinos from February 1: CM Pramod Sawant,https://www.thestatesman.com/wp-content/uploads/2020/01/sawant-1.jpg,THESTATEMAN,TERROR,Jan-20,TRUE,"['goans', 'banned', 'entering', 'casinos', 'february', 'pramod', 'sawant']",goans banned entering casinos february pramod sawant
31954,17549,India's decentralised but unified mechanism was behind COVID-19 unique response strategy: Health Minister,https://cmsimages.tribuneindia.com/gallary_content/2020/11/2020_11$smallthumbimg_1647023430.jpg,TRIBUNEINDIA,COVID-19,Nov-20,TRUE,"['india', 'decentralised', 'unified', 'mechanism', 'covid', 'unique', 'response', 'strategy', 'health', 'minister']",india decentralised unified mechanism covid unique response strategy health minister
16589,33184,Insurers to sell Corona Kavach and Corona Rakshak from July 10,https://www.thestatesman.com/wp-content/uploads/2020/06/corona-7.jpg,THESTATEMAN,ELECTION,Jun-20,TRUE,"['insurers', 'sell', 'corona', 'kavach', 'corona', 'rakshak', 'july']",insurers sell corona kavach corona rakshak july
30209,54836,Fact Check: This woman abused by policemen is not the Hathras victim?s mother?,https://akm-img-a-in.tosshub.com/indiatoday/images/story/202010/cover_pic_4-170x96.png?xe0tyxjYWMNCXKtB8EMYZBv6axBYVf2N,AUGMENT,COVID-19,,Fake,"['fact', 'check', 'woman', 'abused', 'policemen', 'hathras', 'victim', 'mother']",fact check woman abused policemen hathras victim mother
2243,6965,ÔThere was hidden purposeÉÕ: Rahul Gandhi links demonetisation with current GDP downfall,https://www.thestatesman.com/wp-content/uploads/2020/09/rahul.jpg,THESTATEMAN,TERROR,Sep-20,TRUE,"['ôthere', 'hidden', 'purposeéõ', 'rahul', 'gandhi', 'links', 'demonetisation', 'current', 'gdp', 'downfall']",ôthere hidden purposeéõ rahul gandhi links demonetisation current gdp downfall
9885,26361,Nitish Kumar  political wizard with no solo election win set to become CM 7th time,https://static.theprint.in/wp-content/uploads/2020/06/Nitish-324x235.jpg,THEPRINT,ELECTION,Jun-20,TRUE,"['nitish', 'kumar', 'political', 'wizard', 'solo', 'election', 'win', 'set', 'time']",nitish kumar political wizard solo election win set time
20074,42730,Fact Check: The paperboy in this viral picture is NOT Dr....,https://newsmobile.in/wp-content/uploads/2019/12/72755832_2491377687784631_3739053997953122304_o.jpg,NEWSMOBILE,MISLEADING,19-Dec,Fake,"['fact', 'check', 'paperboy', 'viral', 'picture']",fact check paperboy viral picture
56335,29889,Former Prime Minister and BJP stalwart Atal Bihari Vajpayee dies at 93,https://static.theprint.in/wp-content/uploads/2018/08/GettyImages-1150114-e1534347603625-324x235.jpg,THEPRINT,ELECTION,Aug-18,TRUE,"['prime', 'minister', 'bjp', 'stalwart', 'atal', 'bihari', 'vajpayee', 'dies']",prime minister bjp stalwart atal bihari vajpayee dies
23863,15187,Cable operators forced to block news channel critical of Mamata,https://cmsimages.tribuneindia.com/gallary_content/2020/5/2020_5$smallthumbimg_366936487.jpg,TRIBUNEINDIA,POLITICS,May-20,TRUE,"['cable', 'operators', 'forced', 'block', 'news', 'channel', 'critical', 'mamata']",cable operators forced block news channel critical mamata
46037,44765,This road is built for Chardham Yatra? Dont fall for this...,https://newsmobile.in/wp-content/uploads/2019/04/CHARDHM_FAKE.jpg,NEWSMOBILE,VIOLENCE,19-Apr,Fake,"['road', 'built', 'chardham', 'yatra', 'fall']",road built chardham yatra fall
39692,14445,"Was advised not to speak to Rahul, claims Rajiv Bajaj",https://cmsimages.tribuneindia.com/gallary_content/2020/6/2020_6$smallthumbimg_1748024034.jpg,TRIBUNEINDIA,ELECTION,Jun-20,TRUE,"['advised', 'speak', 'rahul', 'claims', 'rajiv', 'bajaj']",advised speak rahul claims rajiv bajaj
